block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
182,245,0,0,0,0.9969418960244648,True
181,245,0,0,0,0.9969418960244648,True
180,245,0,0,0,0.9969418960244648,True
179,245,0,0,0,0.9969418960244648,True
178,245,0,0,0,0.9969418960244648,True
177,245,0,0,0,0.9969418960244648,True
176,245,0,0,0,0.9969418960244648,True
175,245,0,0,0,0.9969418960244648,True
174,245,0,0,0,0.9969418960244648,True
173,245,0,0,0,1,True
172,245,0,0,0,1,True
171,245,0,0,0,1,True
170,245,0,0,0,1,True
169,245,0,0,0,1,True
168,245,0,0,0,1,True
167,245,0,0,0,1,True
166,245,0,0,0,1,True
165,245,0,0,0,1,True
164,245,0,0,0,1,True
163,245,0,0,0,1,True
162,245,0,0,0,1,True
161,245,0,0,0,1,True
160,245,0,0,0,1,True
159,245,0,0,0,1,True
158,245,0,0,0,1,True
157,245,0,0,0,1,True
156,245,0,0,0,1,True
155,245,0,0,0,1,True
154,245,0,0,0,1,True
153,245,0,0,0,1,True
152,245,0,0,0,1,True
151,245,0,0,0,1,True
150,245,0,0,0,1,True
149,245,0,0,0,1,True
125,125,0,0,0,1,True
124,125,0,0,0,1,True
123,125,0,0,0,1,True
122,125,0,0,0,1,True
121,125,0,0,0,1,True
120,125,0,0,0,1,True
119,125,0,0,0,1,True
118,125,0,0,0,1,True
117,125,0,0,0,1,True
116,125,0,0,0,1,True
115,125,0,0,0,1.003058103975535,True
114,125,0,0,0,1.003058103975535,True
113,125,0,0,0,1,True
111,125,0,0,0,1,True
110,125,0,0,0,1,True
109,125,0,0,0,1,True
108,125,0,0,0,1,True
107,125,0,0,0,1.003058103975535,True
106,125,0,0,0,1,True
105,125,0,0,0,1,True
104,125,0,0,0,1,True
103,125,0,0,0,1,True
102,125,0,0,0,1,True
101,125,0,0,0,1,True
100,125,0,0,0,0.9938837920489296,True
99,125,0,0,0,0.9938837920489296,True
96,125,0,0,0,1.003058103975535,True
95,125,0,0,0,1,True
94,125,0,0,0,1,True
93,125,0,0,0,1,True
92,125,0,0,0,0.9969418960244648,True
88,174,0,0,0,0.9847094801223242,True
87,125,0,0,0,1,True
86,125,0,0,0,1,True
85,125,0,0,0,1,True
83,125,0,0,0,1,True
82,125,0,0,0,1,True
80,125,0,0,0,1,True
79,125,0,0,0,1,True
78,125,0,0,0,1,True
77,125,0,0,0,1,True
76,125,0,0,0,1,True
75,125,0,0,0,0.9969418960244648,True
74,125,0,0,0,1,True
73,125,0,0,0,1,True
72,125,0,0,0,1,True
71,125,0,0,0,1,True
70,125,0,0,0,1,True
69,125,0,0,0,1,True
67,125,0,0,0,0.9969418960244648,True
66,125,0,0,0,1,True
65,125,0,0,0,1,True
62,243,0,0,0,0.9969418960244648,True
61,243,0,0,0,1.003058103975535,True
60,243,0,0,0,1.003058103975535,True
59,243,0,0,0,1,True
58,243,0,0,0,1,True
57,243,0,0,0,1,True
56,243,0,0,0,1,True
55,243,0,0,0,1,True
54,243,0,0,0,1,True
53,243,0,0,0,1,True
52,243,0,0,0,1,True
51,243,0,0,0,1,True
50,243,0,0,0,0.9969418960244648,True
49,243,0,0,0,1,True
48,243,0,0,0,1,True
47,243,0,0,0,1,True
46,243,0,0,0,1,True
45,243,0,0,0,0.9969418960244648,True
44,243,0,0,0,1,True
43,243,0,0,0,1,True
42,243,0,0,0,1,True
41,243,0,0,0,1,True
40,243,0,0,0,1,True
39,243,0,0,0,1.0061162079510704,True
38,243,0,0,0,0.9969418960244648,True
37,243,0,0,0,1,True
36,243,0,0,0,1,True
35,243,0,0,0,1,True
34,243,0,0,0,1,True
33,243,0,0,0,1,True
32,243,0,0,0,1,True
31,243,0,0,0,1,True
30,243,0,0,0,1,True
29,243,0,0,0,0.9908256880733946,True
28,243,0,0,0,1,True
27,243,0,0,0,1,True
26,243,0,0,0,1,True
25,243,0,0,0,1,True
24,243,0,0,0,1,True
23,243,0,0,0,1,True
22,243,0,0,0,1,True
21,243,0,0,0,1.003058103975535,True
20,243,0,0,0,1,True
19,243,0,0,0,1,True
18,243,0,0,0,1,True
17,243,0,0,0,1,True
15,94,0,0,0,1,True
14,94,0,0,0,0.9969418960244648,True
13,94,0,0,0,0.9969418960244648,True
12,94,0,0,0,0.9969418960244648,True
11,94,0,0,0,0.9969418960244648,True
9,94,0,0,0,0.9969418960244648,True
8,94,0,0,0,0.9969418960244648,True
7,94,0,0,0,0.9969418960244648,True
6,94,0,0,0,0.9969418960244648,True
5,94,0,0,0,0.9969418960244648,True
2,243,0,0,0,1,True
1,243,0,0,0,1,True
